Data Source File,first-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),21197
Size of freedMBList,2225
Size of allocMBList,972
Number of Times Blocks were Split,980
Number of Times Blocks were Merged,755
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x5590253d42f0,7,0x5590253d9710,Cyndia
0x5590253d45b0,7,0x5590253d9730,Cyndie
0x5590253d5fd0,6,0x5590253d9750,Cyndy
0x5590253d95f0,8,0x5590253d9770,Cynthea
0x5590253d2ab0,8,0x5590253d97d0,Cynthia
0x5590253d9790,8,0x5590253d97f0,Cynthie
0x5590253d4b30,7,0x5590253d9810,Cynthy
0x5590253d8610,6,0x5590253d9830,Dacey
0x5590253d3790,6,0x5590253d9850,Dacia
0x5590253d2450,6,0x5590253d9870,Dacie
0x55902541beb0,5,0x5590253d9890,Dacy
0x5590253d7b90,5,0x5590253d98b0,Dael
0x5590253d56b0,6,0x5590253d98d0,Daffi
0x5590253d50b0,7,0x5590253d98f0,Daffie
0x5590253d69f0,6,0x5590253d9910,Daffy
0x5590253d5330,7,0x5590253d9930,Dagmar
0x5590253d6d30,7,0x5590253d9950,Dahlia
0x5590253d75f0,6,0x5590253d9970,Daile
0x5590253d70f0,7,0x5590253d9990,Daisey
0x5590253d7c30,6,0x5590253d99b0,Daisi
0x5590253d73f0,7,0x5590253d99d0,Daisie
0x5590253d85f0,6,0x5590253d99f0,Daisy
0x5590253d3bd0,5,0x5590253d9a10,Dale
0x5590253d41b0,8,0x5590253d9a70,Dalenna
0x5590253d9410,6,0x5590253d9a90,Dalia
0x5590253d7730,7,0x5590253d9ab0,Dalila
0x5590253d7d70,7,0x5590253d9ad0,Dallas
0x5590253d9a30,8,0x5590253d9af0,Daloris
0x5590253d9470,7,0x5590253d9b10,Damara
0x5590253d4870,8,0x5590253d9b70,Damaris
0x5590253d9b30,7,0x5590253d9bd0,Damita
0x5590253d32d0,5,0x5590253d9bf0,Dana
0x5590253d8670,7,0x5590253d9c50,Danell
0x5590253d9c10,8,0x5590253d9cb0,Danella
0x5590253d8ab0,8,0x5590253d9d10,Danette
0x5590253cefd0,5,0x5590253d9d30,Dani
0x5590253d9cd0,6,0x5590253d9d90,Dania
0x5590253cb640,7,0x5590253d9df0,Danica
0x5590253d9db0,7,0x5590253d9e50,Danice
0x5590253cb880,8,0x5590253d9eb0,Daniela
0x5590253d9e70,8,0x5590253d9f10,Daniele
0x5590253ccbc0,9,0x5590253d9f70,Daniella
0x55902541b590,9,0x5590253d9fd0,Danielle
0x5590253d9f90,7,0x5590253da030,Danika
0x5590253d9f30,7,0x5590253da090,Danila
0x5590253d20b0,6,0x5590253da0f0,Danit
0x5590253da0b0,7,0x5590253da150,Danita
0x5590253d5170,6,0x5590253da1b0,Danna
0x5590253da170,6,0x5590253da210,Danni
0x5590253d6730,7,0x5590253da270,Dannie
0x5590253da230,6,0x5590253da2d0,Danny
0x5590253d2e70,7,0x5590253da330,Dannye
0x5590253da2f0,6,0x5590253da390,Danya
0x5590253d8030,9,0x5590253da3f0,Danyelle
0x5590253da3b0,9,0x5590253da410,Danyette
0x5590253d82b0,8,0x5590253da470,Daphene
0x5590253da430,7,0x5590253da4d0,Daphna
0x5590253d25f0,7,0x5590253da530,Daphne
0x55902541b530,5,0x5590253da550,Dara
0x5590253da350,5,0x5590253da570,Darb
0x5590253da4f0,7,0x5590253da5d0,Darbie
0x5590253d61f0,6,0x5590253da630,Darby
0x5590253da5f0,7,0x5590253da690,Darcee
0x5590253d62f0,7,0x5590253da6f0,Darcey
0x5590253da650,6,0x5590253da710,Darci
0x5590253da6b0,7,0x5590253da770,Darcie
0x5590253cbc00,6,0x5590253da7d0,Darcy
0x5590253da790,6,0x5590253da830,Darda
0x5590253da7f0,7,0x5590253da890,Dareen
0x5590253cc540,7,0x5590253da8f0,Darell
0x5590253da8b0,8,0x5590253da950,Darelle
0x5590253da910,5,0x5590253da970,Dari
0x55902541b190,6,0x5590253da9d0,Daria
0x5590253da990,7,0x5590253daa30,Darice
0x5590253da9f0,6,0x5590253daa90,Darla
0x55902541b390,8,0x5590253daaf0,Darleen
0x5590253daab0,8,0x5590253dab50,Darlene
0x5590253cf330,8,0x5590253dabb0,Darline
0x5590253dab70,9,0x5590253dac10,Darlleen
0x5590253d77b0,6,0x5590253dac70,Daron
0x5590253dac30,9,0x5590253dacd0,Darrelle
0x5590253d78f0,7,0x5590253dad30,Darryl
0x5590253dacf0,7,0x5590253dad90,Darsey
0x5590253d89b0,7,0x5590253dadf0,Darsie
0x5590253dad50,6,0x5590253dae10,Darya
0x5590253dadb0,6,0x5590253dae70,Daryl
0x5590253dae30,6,0x5590253daed0,Daryn
0x5590253d5bf0,6,0x5590253daf30,Dasha
0x5590253dac90,5,0x5590253daf50,Dasi
0x5590253daef0,6,0x5590253dafb0,Dasie
0x5590253daf70,6,0x5590253db010,Dasya
0x5590253ccac0,6,0x5590253db070,Datha
0x5590253db030,6,0x5590253db0d0,Daune
0x5590253db090,7,0x5590253db130,Daveen
0x55902541a710,7,0x5590253db190,Daveta
0x5590253db150,7,0x5590253db1f0,Davida
0x5590253db1b0,7,0x5590253db250,Davina
0x5590253d14b0,7,0x5590253db2b0,Davine
0x5590253db270,7,0x5590253db310,Davita
0x5590253da730,5,0x5590253db330,Dawn
0x5590253db2d0,6,0x5590253db390,Dawna
0x5590253d32b0,6,0x5590253db3f0,Dayle
0x5590253db3b0,6,0x5590253db450,Dayna
0x5590253db410,6,0x5590253db4b0,Ddene
0x5590253db0f0,3,0x5590253db4d0,De
0x5590253d4d70,6,0x5590253db530,Deana
0x5590253db4f0,6,0x5590253db590,Deane
0x5590253db550,7,0x5590253db5f0,Deanna
0x5590253d8370,7,0x5590253db650,Deanne
0x5590253d4d10,4,0x5590253db670,Deb
0x5590253db610,6,0x5590253db6d0,Debbi
